"New York City Neighborhood Information provided by the Furman Center, retrieved from http://www.furmancenter.org/data/search on 11/26/2013. Terms can be found at http://www.furmancenter.org/data/disclaimer/.","Indicator","Description","SubBorough","1990","2000","2005","2006","2007","2008","2009"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","New York City","24.35637","26.97900847","27.9270292","27.6078572014648","27.4332538887117","27.6599738632736","27.5866757405163"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Astoria","7.240026679","27.4688639","30.8258913","31.270926742603","29.0947673456815","29.4173016584491","25.1941676020726"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Bay Ridge","6.170126633","10.8483286","18.4624293","15.5807755555016","13.0742523475105","13.0908641568498","12.8964141261228"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Bayside/Little Neck","4.035354047","8.9448304","7.410395","13.5247571826394","12.2281463715036","12.041059613246","8.05445676705414"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Bedford Stuyvesant","24.89836019","18.9568292","19.2277901","18.5105271525585","14.8426001797946","19.3947428117734","21.2596404908161"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Bensonhurst","10.86524603","8.7636368","11.2764425","9.90532266471164","12.3853509752629","11.4450822850838","13.2228369975028"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Borough Park","22.1930748","10.7223049","10.9263873","10.8900449491669","10.9388301796842","11.3669461865502","9.68865532096917"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Brooklyn Heights/Fort Greene","14.63069075","19.2500825","21.9467995","21.4274213746467","15.4342929089617","15.7781820678292","15.4900780728295"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Brownsville/Ocean Hill","31.35020093","20.363901","20.0376116",,"22.949951159749","23.577558104703","20.483647543753"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Bushwick","37.31916045","67.8063127","70.0310599","70.2521171218445","67.2380366210186","66.8193511953316","69.045518243629"
,"Population, Hispanic (percent)","Hispanics, as percentage of total population, both children and adults, living in a given geographic area. <i>Source: United States Census (2000), Annual Estimates of the Resident Population for Counties of New York (2008,2009), American Community Survey (2009)</i>","Central Harlem","8.992786934","16.821736","20.0953581","18.3946573220589","18.7071098548241","18.5167825223436","18.6053165053623"
